[31Jul2021 20:01:57.593] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmluserdevclient, --fml.mcpVersion, 20210115.111550, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, --fml.forgeVersion, 36.2.2, --assetIndex, 1.16, --assetsDir, C:\Users\willi\.gradle\caches\forge_gradle\assets, --version, MOD_DEV, --username, Dev, --accessToken, ????????, --userProperties, {}]
[31Jul2021 20:01:57.599] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 8.0.9+86+master.3cf110c starting: java version 15.0.2 by Oracle Corporation
[31Jul2021 20:01:57.915] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[31Jul2021 20:01:58.074] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.2 Source=file:/C:/Users/willi/.gradle/caches/modules-2/files-2.1/org.spongepowered/mixin/0.8.2/1cf212283d26f706fd3074318870bebd14d2a9ed/mixin-0.8.2.jar Service=ModLauncher Env=CLIENT
[31Jul2021 20:01:59.755] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmluserdevclient' with arguments [--version, MOD_DEV, --gameDir, ., --assetsDir, C:\Users\willi\.gradle\caches\forge_gradle\assets, --assetIndex, 1.16, --username, Dev, --accessToken, ????????, --userProperties, {}]
[31Jul2021 20:02:05.106] [Render thread/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[31Jul2021 20:02:05.603] [Render thread/ERROR] [net.minecraft.client.Minecraft/]: Failed to verify authentication
com.mojang.authlib.exceptions.AuthenticationUnavailableException: null
	at com.mojang.authlib.yggdrasil.YggdrasilSocialInteractionsService.checkPrivileges(YggdrasilSocialInteractionsService.java:97) ~[authlib-2.1.28.jar:?]
	at com.mojang.authlib.yggdrasil.YggdrasilSocialInteractionsService.<init>(YggdrasilSocialInteractionsService.java:40) ~[authlib-2.1.28.jar:?]
	at com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.createSocialInteractionsService(YggdrasilAuthenticationService.java:152) ~[authlib-2.1.28.jar:?]
	at net.minecraft.client.Minecraft.createSocialInteractions(Minecraft.java:551) ~[forge-1.16.5-36.2.2_mapped_official_1.16.5-recomp.jar:?]
	at net.minecraft.client.Minecraft.<init>(Minecraft.java:383) ~[forge-1.16.5-36.2.2_mapped_official_1.16.5-recomp.jar:?]
	at net.minecraft.client.main.Main.main(Main.java:149) ~[forge-1.16.5-36.2.2_mapped_official_1.16.5-recomp.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:64) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:564) ~[?:?]
	at net.minecraftforge.userdev.FMLUserdevClientLaunchProvider.lambda$launchService$0(FMLUserdevClientLaunchProvider.java:52) ~[forge-1.16.5-36.2.2_mapped_official_1.16.5-recomp.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:37) [modlauncher-8.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:54) [modlauncher-8.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:72) [modlauncher-8.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:82) [modlauncher-8.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:66) [modlauncher-8.0.9.jar:?]
	at net.minecraftforge.userdev.LaunchTesting.main(LaunchTesting.java:108) [forge-1.16.5-36.2.2_mapped_official_1.16.5-recomp.jar:?]
[31Jul2021 20:02:05.612] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: Dev
[31Jul2021 20:02:05.762] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.2.2 build 10
[31Jul2021 20:02:06.399] [modloading-worker-2/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 36.2.2, for MC 1.16.5 with MCP 20210115.111550
[31Jul2021 20:02:06.399] [modloading-worker-2/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v36.2.2 Initialized
[31Jul2021 20:02:08.329] [Render thread/INFO] [com.mojang.text2speech.NarratorWindows/]: Narrator library for x64 successfully loaded
[31Jul2021 20:02:08.397] [Render thread/INFO] [net.minecraft.resources.SimpleReloadableResourceManager/]: Reloading ResourceManager: Default, Mod Resources
[31Jul2021 20:02:08.752] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [lostworlds] Starting version check at https://github.com/willatendo/Lost-Worlds/raw/Forge-1.16.5/updates.json
[31Jul2021 20:02:09.190] [Forge Version Check/WARN] [net.minecraftforge.fml.VersionChecker/]: Failed to process update information
java.io.FileNotFoundException: https://github.com/willatendo/Lost-Worlds/raw/Forge-1.16.5/updates.json
	at jdk.internal.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:64) ~[?:?]
	at jdk.internal.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45) ~[?:?]
	at java.lang.reflect.Constructor.newInstanceWithCaller(Constructor.java:500) ~[?:?]
	at java.lang.reflect.Constructor.newInstance(Constructor.java:481) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection$10.run(HttpURLConnection.java:1982) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection$10.run(HttpURLConnection.java:1977) ~[?:?]
	at java.security.AccessController.doPrivileged(AccessController.java:554) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection.getChainedException(HttpURLConnection.java:1976) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(HttpURLConnection.java:1544) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1528) ~[?:?]
	at sun.net.www.protocol.https.HttpsURLConnectionImpl.getInputStream(HttpsURLConnectionImpl.java:224) ~[?:?]
	at net.minecraftforge.fml.VersionChecker$1.openUrlStream(VersionChecker.java:171) ~[forge:?]
	at net.minecraftforge.fml.VersionChecker$1.process(VersionChecker.java:187) ~[forge:?]
	at java.lang.Iterable.forEach(Iterable.java:75) [?:?]
	at net.minecraftforge.fml.VersionChecker$1.run(VersionChecker.java:139) [forge:?]
Caused by: java.io.FileNotFoundException: https://github.com/willatendo/Lost-Worlds/raw/Forge-1.16.5/updates.json
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(HttpURLConnection.java:1928) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1528) ~[?:?]
	at java.net.HttpURLConnection.getResponseCode(HttpURLConnection.java:527) ~[?:?]
	at sun.net.www.protocol.https.HttpsURLConnectionImpl.getResponseCode(HttpsURLConnectionImpl.java:308) ~[?:?]
	at net.minecraftforge.fml.VersionChecker$1.openUrlStream(VersionChecker.java:155) ~[forge:?]
	... 3 more
[31Jul2021 20:02:09.193] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Starting version check at https://files.minecraftforge.net/net/minecraftforge/forge/promotions_slim.json
[31Jul2021 20:02:09.492] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Found status: AHEAD Current: 36.2.2 Target: null
[31Jul2021 20:02:13.310] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=wall,facing=south,powered=true'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=ceiling,facing=north,powered=true'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=ceiling,facing=east,powered=false'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=wall,facing=north,powered=true'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=wall,facing=south,powered=false'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=wall,facing=west,powered=false'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=ceiling,facing=west,powered=true'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=floor,facing=south,powered=false'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=wall,facing=east,powered=false'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=ceiling,facing=south,powered=true'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=floor,facing=east,powered=true'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=floor,facing=west,powered=false'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=floor,facing=south,powered=true'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=floor,facing=north,powered=false'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=wall,facing=north,powered=false'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=wall,facing=west,powered=true'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=ceiling,facing=east,powered=true'
[31Jul2021 20:02:13.311] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=floor,facing=west,powered=true'
[31Jul2021 20:02:13.312] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=ceiling,facing=north,powered=false'
[31Jul2021 20:02:13.312] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=ceiling,facing=west,powered=false'
[31Jul2021 20:02:13.312] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=wall,facing=east,powered=true'
[31Jul2021 20:02:13.312] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=floor,facing=north,powered=true'
[31Jul2021 20:02:13.312] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Exception loading blockstate definition: 'lostworlds:blockstates/jurassic_stone_pressure_plate.json' missing model for variant: 'lostworlds:jurassic_stone_pressure_plate#face=floor,facing=east,powered=false'
[31Jul2021 20:02:15.640] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ashy_shrub#inventory' referenced from: lostworlds:ashy_shrub#inventory: java.io.FileNotFoundException: lostworlds:models/item/ashy_shrub.json
[31Jul2021 20:02:15.641] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:alethopteris#inventory' referenced from: lostworlds:alethopteris#inventory: java.io.FileNotFoundException: lostworlds:models/item/alethopteris.json
[31Jul2021 20:02:15.641] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:cephalotaxus#inventory' referenced from: lostworlds:cephalotaxus#inventory: java.io.FileNotFoundException: lostworlds:models/item/cephalotaxus.json
[31Jul2021 20:02:15.642] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:cycad#inventory' referenced from: lostworlds:cycad#inventory: java.io.FileNotFoundException: lostworlds:models/item/cycad.json
[31Jul2021 20:02:15.643] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:dicksonia#inventory' referenced from: lostworlds:dicksonia#inventory: java.io.FileNotFoundException: lostworlds:models/item/dicksonia.json
[31Jul2021 20:02:15.643] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:tall_dicksonia#inventory' referenced from: lostworlds:tall_dicksonia#inventory: java.io.FileNotFoundException: lostworlds:models/item/tall_dicksonia.json
[31Jul2021 20:02:15.644] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:dillhoffia#inventory' referenced from: lostworlds:dillhoffia#inventory: java.io.FileNotFoundException: lostworlds:models/item/dillhoffia.json
[31Jul2021 20:02:15.644] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:duisbergia#inventory' referenced from: lostworlds:duisbergia#inventory: java.io.FileNotFoundException: lostworlds:models/item/duisbergia.json
[31Jul2021 20:02:15.645] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ground_ferns#inventory' referenced from: lostworlds:ground_ferns#inventory: java.io.FileNotFoundException: lostworlds:models/item/ground_ferns.json
[31Jul2021 20:02:15.646] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:horsetail#inventory' referenced from: lostworlds:horsetail#inventory: java.io.FileNotFoundException: lostworlds:models/item/horsetail.json
[31Jul2021 20:02:15.646] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:lycophyta#inventory' referenced from: lostworlds:lycophyta#inventory: java.io.FileNotFoundException: lostworlds:models/item/lycophyta.json
[31Jul2021 20:02:15.647] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:osmunda#inventory' referenced from: lostworlds:osmunda#inventory: java.io.FileNotFoundException: lostworlds:models/item/osmunda.json
[31Jul2021 20:02:15.647] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:small_permian_desert_plant#inventory' referenced from: lostworlds:small_permian_desert_plant#inventory: java.io.FileNotFoundException: lostworlds:models/item/small_permian_desert_plant.json
[31Jul2021 20:02:15.648] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:medium_permian_desert_plant#inventory' referenced from: lostworlds:medium_permian_desert_plant#inventory: java.io.FileNotFoundException: lostworlds:models/item/medium_permian_desert_plant.json
[31Jul2021 20:02:15.649] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:large_permian_desert_plant#inventory' referenced from: lostworlds:large_permian_desert_plant#inventory: java.io.FileNotFoundException: lostworlds:models/item/large_permian_desert_plant.json
[31Jul2021 20:02:15.650] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:lush_permian_desert_plant#inventory' referenced from: lostworlds:lush_permian_desert_plant#inventory: java.io.FileNotFoundException: lostworlds:models/item/lush_permian_desert_plant.json
[31Jul2021 20:02:15.650] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:dead_permian_shrub#inventory' referenced from: lostworlds:dead_permian_shrub#inventory: java.io.FileNotFoundException: lostworlds:models/item/dead_permian_shrub.json
[31Jul2021 20:02:15.651] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:dead_large_permian_shrub#inventory' referenced from: lostworlds:dead_large_permian_shrub#inventory: java.io.FileNotFoundException: lostworlds:models/item/dead_large_permian_shrub.json
[31Jul2021 20:02:15.651] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:tempskya#inventory' referenced from: lostworlds:tempskya#inventory: java.io.FileNotFoundException: lostworlds:models/item/tempskya.json
[31Jul2021 20:02:15.652] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:diictodon_burrow#inventory' referenced from: lostworlds:diictodon_burrow#inventory: java.io.FileNotFoundException: lostworlds:models/item/diictodon_burrow.json
[31Jul2021 20:02:15.652] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:dried_soil#inventory' referenced from: lostworlds:dried_soil#inventory: java.io.FileNotFoundException: lostworlds:models/item/dried_soil.json
[31Jul2021 20:02:15.653] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:cracked_soil#inventory' referenced from: lostworlds:cracked_soil#inventory: java.io.FileNotFoundException: lostworlds:models/item/cracked_soil.json
[31Jul2021 20:02:15.654] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:geyser_block#inventory' referenced from: lostworlds:geyser_block#inventory: java.io.FileNotFoundException: lostworlds:models/item/geyser_block.json
[31Jul2021 20:02:15.654] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:mossy_dirt#inventory' referenced from: lostworlds:mossy_dirt#inventory: java.io.FileNotFoundException: lostworlds:models/item/mossy_dirt.json
[31Jul2021 20:02:15.655] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:mud#inventory' referenced from: lostworlds:mud#inventory: java.io.FileNotFoundException: lostworlds:models/item/mud.json
[31Jul2021 20:02:15.655] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:nesting_block#inventory' referenced from: lostworlds:nesting_block#inventory: java.io.FileNotFoundException: lostworlds:models/item/nesting_block.json
[31Jul2021 20:02:15.655] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:dead_sponge_colony#inventory' referenced from: lostworlds:dead_sponge_colony#inventory: java.io.FileNotFoundException: lostworlds:models/item/dead_sponge_colony.json
[31Jul2021 20:02:15.657] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:sponge_colony#inventory' referenced from: lostworlds:sponge_colony#inventory: java.io.FileNotFoundException: lostworlds:models/item/sponge_colony.json
[31Jul2021 20:02:15.659] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:silt#inventory' referenced from: lostworlds:silt#inventory: java.io.FileNotFoundException: lostworlds:models/item/silt.json
[31Jul2021 20:02:15.659] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:tunneled_soil#inventory' referenced from: lostworlds:tunneled_soil#inventory: java.io.FileNotFoundException: lostworlds:models/item/tunneled_soil.json
[31Jul2021 20:02:15.660] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:volcanic_ash#inventory' referenced from: lostworlds:volcanic_ash#inventory: java.io.FileNotFoundException: lostworlds:models/item/volcanic_ash.json
[31Jul2021 20:02:15.661] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:volcanic_ash_layer#inventory' referenced from: lostworlds:volcanic_ash_layer#inventory: java.io.FileNotFoundException: lostworlds:models/item/volcanic_ash_layer.json
[31Jul2021 20:02:15.661] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:copper_ore#inventory' referenced from: lostworlds:copper_ore#inventory: java.io.FileNotFoundException: lostworlds:models/item/copper_ore.json
[31Jul2021 20:02:15.662] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:basalt_diamond_ore#inventory' referenced from: lostworlds:basalt_diamond_ore#inventory: java.io.FileNotFoundException: lostworlds:models/item/basalt_diamond_ore.json
[31Jul2021 20:02:15.663] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:exposed_stone_fossil#inventory' referenced from: lostworlds:exposed_stone_fossil#inventory: java.io.FileNotFoundException: lostworlds:models/item/exposed_stone_fossil.json
[31Jul2021 20:02:15.664] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:stone_fossil#inventory' referenced from: lostworlds:stone_fossil#inventory: java.io.FileNotFoundException: lostworlds:models/item/stone_fossil.json
[31Jul2021 20:02:15.665] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:exposed_sandstone_fossil#inventory' referenced from: lostworlds:exposed_sandstone_fossil#inventory: java.io.FileNotFoundException: lostworlds:models/item/exposed_sandstone_fossil.json
[31Jul2021 20:02:15.665] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:sandstone_fossil#inventory' referenced from: lostworlds:sandstone_fossil#inventory: java.io.FileNotFoundException: lostworlds:models/item/sandstone_fossil.json
[31Jul2021 20:02:15.666] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:plastered_fossil#inventory' referenced from: lostworlds:plastered_fossil#inventory: java.io.FileNotFoundException: lostworlds:models/item/plastered_fossil.json
[31Jul2021 20:02:15.667] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:fossil_cleaner#inventory' referenced from: lostworlds:fossil_cleaner#inventory: java.io.FileNotFoundException: lostworlds:models/item/fossil_cleaner.json
[31Jul2021 20:02:15.668] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:fossil_grinder#inventory' referenced from: lostworlds:fossil_grinder#inventory: java.io.FileNotFoundException: lostworlds:models/item/fossil_grinder.json
[31Jul2021 20:02:15.668] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:dna_extractor#inventory' referenced from: lostworlds:dna_extractor#inventory: java.io.FileNotFoundException: lostworlds:models/item/dna_extractor.json
[31Jul2021 20:02:15.669] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:analyser#inventory' referenced from: lostworlds:analyser#inventory: java.io.FileNotFoundException: lostworlds:models/item/analyser.json
[31Jul2021 20:02:15.669] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:dna_injector#inventory' referenced from: lostworlds:dna_injector#inventory: java.io.FileNotFoundException: lostworlds:models/item/dna_injector.json
[31Jul2021 20:02:15.670] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:archaeology_table#inventory' referenced from: lostworlds:archaeology_table#inventory: java.io.FileNotFoundException: lostworlds:models/item/archaeology_table.json
[31Jul2021 20:02:15.671] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:time_machine#inventory' referenced from: lostworlds:time_machine#inventory: java.io.FileNotFoundException: lostworlds:models/item/time_machine.json
[31Jul2021 20:02:15.671] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:power_supply_block#inventory' referenced from: lostworlds:power_supply_block#inventory: java.io.FileNotFoundException: lostworlds:models/item/power_supply_block.json
[31Jul2021 20:02:15.672] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_log#inventory' referenced from: lostworlds:araucaria_log#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_log.json
